Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Цвет;Characteristics:Размер;Characteristics:Состав;Weight;Length;Width;Height
5,36585E+11;;RE-OV-TU-03;;;Комбинезон Hide the side / M- M;;;;11790.00;5;;Размеры:M;;EffBZS2uMoG5OtLLtlBi;2,60429E+11;;;;0;0;0;0
1,10911E+11;;RE-OV-TU-04;;;Комбинезон Hide the side / L- L;;;;11790.00;0;;Размеры:L;;HX4kSTABCRo8hoBMCMHt;2,60429E+11;;;;0;0;0;0
3,46328E+11;;;;Комбинезоны;Комбинезон Hide the side;;;https://static.tildacdn.com/stor3733-3031-4930-b463-363661333938/28027215.jpg;;;;;;31b12cc2-34eb-11ed-bc8c-18037346542a;;голубой;"XS(40); S (42); M (44)";82% нейлон, 18% спандекс;0;0;0;0
4,5389E+11;;RE-OV-BLU-03;;;Комбинезон Hide the side / XS(40)- XS(40);;;;11790.00;7;;Размеры:XS(40);;9k84pRSDJfGrxxIJNNOm;3,46328E+11;;;;0;0;0;0
3,19412E+11;;RE-OV-BLU-04;;;Комбинезон Hide the side / S(42)- S(42);;;;11790.00;16;;Размеры:S(42);;Ff5F8zGz3LfOuvPgovig;3,46328E+11;;;;0;0;0;0
7,11751E+11;;RE-OV-BLU-05;;;Комбинезон Hide the side / М (44)- М (44);;;;11790.00;12;;Размеры:М (44);;5TmA8jyBSR48Ub1GlB2p;3,46328E+11;;;;0;0;0;0
8,51911E+11;;RE-OV-BLU-06;;;Комбинезон Hide the side- ;;;;11790.00;1;;Размеры:;;JmtXElGZCJmHUGljeu13;3,46328E+11;;;;0;0;0;0
8,1702E+11;;;;"Бестселлеры;Комбинезоны";Комбинезон Hide the side;;;https://static.tildacdn.com/stor6239-3466-4139-a436-616338663263/78677883.jpg;;;;;;31b12ccb-34eb-11ed-bc8c-18037346542a;;черный;;82% нейлон, 18% спандекс;0;0;0;0
4,22669E+11;;RE-OV-BL-01;;;Комбинезон Hide the side / XS- XS;;;;11790.00;1;;Размеры:XS;;LX3BjMi8A4aJmPHIesm7;8,1702E+11;;;;0;0;0;0
4,81251E+11;;RE-OV-BL-02;;;Комбинезон Hide the side / S- S;;;;11790.00;2;;Размеры:S;;Bhii0FCk8VozxucTdg5X;8,1702E+11;;;;0;0;0;0
3,33906E+11;;RE-OV-BL-03;;;Комбинезон Hide the side / M- M;;;;11790.00;3;;Размеры:M;;4tnZ8GbjyaONmae6IdFv;8,1702E+11;;;;0;0;0;0
4,51007E+11;;RE-OV-BL-04;;;Комбинезон Hide the side / L- L;;;;11790.00;0;;Размеры:L;;PbbRes0y7PaABaEDrRYp;8,1702E+11;;;;0;0;0;0
6,01419E+11;;RE-JC-BM-01;;Костюмы;Куртка плащевка;;;https://static.tildacdn.com/stor6663-6636-4435-b738-393837653066/45075330.jpg;17890.00;10;;;;41834f88-34f0-11ed-bc8c-18037346542a;;голубой-мультиколор;onesize;100% полиэстер;0;0;0;0
6,49551E+11;;RE-JC-HM-01;;Костюмы;Куртка плащевка;;;https://static.tildacdn.com/stor6661-3532-4564-b438-633130643838/58800519.jpg;17890.00;1;;;;41834f8b-34f0-11ed-bc8c-18037346542a;;хаки-мультиколор;onesize;100% полиэстер;0;0;0;0
1,88839E+11;;;;Костюмы;Куртка плащевка;;;https://static.tildacdn.com/stor3339-6635-4662-a161-383037326233/36392797.jpg;;;;;;41834f90-34f0-11ed-bc8c-18037346542a;;голубой-мультиколор;onesize;100% полиэстер;0;0;0;0
8,79357E+11;;RE-JC-BMP-01;;;Куртка плащевка / onesize- onesize;;;;17890.00;;;Размеры:onesize;;I3dtFoyP9LMYmIaBt55z;1,88839E+11;;;;0;0;0;0
8,63906E+11;;;;Брюки и шорты;Шорты Glam Sport;Шорты;;https://static.tildacdn.com/stor3538-6138-4465-b034-663765353231/35283169.jpg;;;;;;50e2159b-34f5-11ed-bc8c-18037346542a;;хакки;"XS/S (40-42); M/L (44-46)";100% полиэстер;0;0;0;0
7,83535E+11;;RE-SH-HM-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;7900.00;2;;Размеры:XS/S (40-42);;j8vSUfRDx7GESAmJshcF;8,63906E+11;;;;0;0;0;0
7,92445E+11;;RE-SH-HM-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;7900.00;1;;Размеры:M/L (44-46);;ABfvhXi8loxUYGoD26ti;8,63906E+11;;;;0;0;0;0
1,44057E+11;;;;Брюки и шорты;Шорты Glam Sport;Шорты;;https://static.tildacdn.com/stor6230-6562-4430-a536-323631613638/96817898.jpg;;;;;;fa65c707-34f7-11ed-bc8c-18037346542a;;голубой-мультиколор;"XS/S (40-42); M/L (44-46)";100% полиэстер;0;0;0;0
5,71319E+11;;RE-SH-MP-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;7900.00;1;;Размеры:XS/S (40-42);;adnzLIL5iIF6TG2uJSxx;1,44057E+11;;;;0;0;0;0
7,07076E+11;;RE-SH-BMP-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;7900.00;0;;Размеры:M/L (44-46);;sSR16HE3nJMuv1bSJ2oS;1,44057E+11;;;;0;0;0;0
5,73224E+11;;;;Брюки и шорты;Шорты Glam Sport;Шорты;;https://static.tildacdn.com/stor6535-3632-4163-b330-333439656466/31323174.jpg;;;;;;fa65c70c-34f7-11ed-bc8c-18037346542a;;желтый;"XS/S (40-42); M/L (44-46)";100% полиэстер;0;0;0;0
3,14884E+11;;RE-SH-Y-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;7900.00;5;;Размеры:XS/S (40-42);;hsLs7ILvifmM9Xvm5taF;5,73224E+11;;;;0;0;0;0
8,84942E+11;;RE-SH-Y-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;7900.00;5;;Размеры:M/L (44-46);;tBcMkRM5U9cK79iz82Eg;5,73224E+11;;;;0;0;0;0
7,27432E+11;;;;Брюки и шорты;Шорты Glam Sport;Шорты;;https://static.tildacdn.com/stor3861-3937-4639-a638-343665366631/24164092.jpg;;;;;;fa65c71a-34f7-11ed-bc8c-18037346542a;;голубой-мультиколор;"XS/S (40-42); M/L (44-46)";100% полиэстер;0;0;0;0
2,55642E+11;;RE-SH-BM-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;6900.00;3;;Размеры:XS/S (40-42);;0H0LZEYr5E6gAVm5BD6F;7,27432E+11;;;;0;0;0;0
9,8839E+11;;RE-SH-BM-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;6900.00;0;;Размеры:M/L (44-46);;8vs26ydeBel6oTkNH5yt;7,27432E+11;;;;0;0;0;0
6,40878E+11;;;;Топы и футболки;Топ бра;;;https://static.tildacdn.com/stor3939-3838-4138-a264-633030313866/53416819.jpg;;;;;;af58e856-3e3d-11ed-bc8e-18037346542a;;черный;;78% полиэстер, 22% эластан;0;0;0;0
5,00418E+11;;RE-T-BL-03;;;Топ бра / XS-S- XS-S;;;;3999.00;2;;Размеры:XS-S;;ob9IIH8pY1eXFLyUhlLG;6,40878E+11;;;;0;0;0;0
1,33686E+11;;RE-T-BL-04;;;Топ бра / M-L- M-L;;;;3999.00;6;;Размеры:M-L;;gr6J2pzDod2z6XzVr1ph;6,40878E+11;;;;0;0;0;0
2,33399E+11;;;;Леггинсы и велосипедки;Леггинсы спортивные;;;https://static.tildacdn.com/stor6134-3861-4865-b335-643062303262/89415113.jpg;;;;;;af58e860-3e3d-11ed-bc8e-18037346542a;;черный;"XS(40); S (42); M (44)";78% полиэстер, 22% эластан;0;0;0;0
9,69652E+11;;RE-LG-BL-03;;;Леггинсы спортивные / XS- XS;;;;5699.00;0;;Размеры:XS;;8Iu5OjMyYFxpPpyTVOIh;2,33399E+11;;;;0;0;0;0
8,03367E+11;;RE-LG-BL-04;;;Леггинсы спортивные / S- S;;;;5699.00;0;;Размеры:S;;3v93yV1d0Oz3limg9bP2;2,33399E+11;;;;0;0;0;0
9,75232E+11;;RE-LG-BL-05;;;Леггинсы спортивные / M- M;;;;5699.00;1;;Размеры:M;;R3vDcXjaYgvPafKmpgEr;2,33399E+11;;;;0;0;0;0
5,37677E+11;;RE-TR-RED-02;;Брюки и шорты;Брюки wellness;;;https://static.tildacdn.com/stor6261-3631-4163-b730-373962376634/49986141.jpg;7299.00;1;;;;378f4242-43bc-11ed-bc8f-18037346542a;;красный;M/L (44-46);70% хлопок, 30% полиэстер;0;0;0;0
4,71732E+11;;RE-HOO-PIN-01;;Худи и толстовки;Худи эпоха;;;https://static.tildacdn.com/stor6435-6538-4163-b337-316333666634/26807604.jpg;9699.00;5;;;;378f424a-43bc-11ed-bc8f-18037346542a;;розовый;oversize;95% полиэстер, 5 % лайкра;0;0;0;0
4,91968E+11;;RE-HOO-GRE-01;;Худи и толстовки;Худи эпоха;;;https://static.tildacdn.com/stor3361-3462-4239-a466-353637316434/53048308.jpg;9699.00;3;;;;378f424f-43bc-11ed-bc8f-18037346542a;;серый;oversize;95% полиэстер, 5 % лайкра;0;0;0;0
7,55071E+11;;RE-HOO-BLU-01;;Худи и толстовки;Худи Wellnes;;;https://static.tildacdn.com/stor6335-3865-4036-a536-303062343834/48857208.jpg;9699.00;4;;;;378f4257-43bc-11ed-bc8f-18037346542a;;голубой;oversize;70% хлопок, 30% полиэстер;0;0;0;0
8,60477E+11;;;;Брюки и шорты;Брюки эпоха;;;https://static.tildacdn.com/stor3639-3564-4533-b237-646564646139/62111677.jpg;;;;;;378f425e-43bc-11ed-bc8f-18037346542a;;розовый;M/L (44-46);95% полиэстер, 5% лайкра;0;0;0;0
8,57395E+11;;RE-TR-PIN-02;;;Брюки эпоха / M-L- M-L;;;;7299.00;3;;Размеры:M-L;;oi4OCxRClY6Orvh8joYB;8,60477E+11;;;;0;0;0;0
7,02642E+11;;RE-TR-PIN-04;;;Брюки эпоха / M-L (tall)- M-L (tall);;;;7299.00;2;;Размеры:M-L (tall);;em5sNmS5ZILXkXxtaSSU;8,60477E+11;;;;0;0;0;0
3,33623E+11;;;;Худи и толстовки;"Свитшот ""Show me money""";;;https://static.tildacdn.com/stor3261-6265-4063-b731-633563633333/83198250.jpg;;;;;;378f4268-43bc-11ed-bc8f-18037346542a;;черный;oversize;70% хлопок, 30% полиэстер;0;0;0;0
8,62305E+11;;RE-SW-BL-01;;;"Свитшот ""Show me money"" / oversize- oversize";;;;9959.00;9;;Размеры:oversize;;fZuo8r9Hdec8ljYUcPNM;3,33623E+11;;;;0;0;0;0
3,98593E+11;;;;Брюки и шорты;Брюки из футера;;;https://static.tildacdn.com/stor6335-3865-4036-a536-303062343834/48857208.jpg;;;;;;3fd20f04-43db-11ed-bc8f-18037346542a;;голубой;;70% хлопок, 30% полиэстер;0;0;0;0
1,33432E+11;;RE-TR-BLU-01;;;Брюки из футера / XS- XS;;;;7299.00;1;;Размеры:XS;;dbIPDMcREdp0VECfbEe3;3,98593E+11;;;;0;0;0;0
6,4521E+11;;RE-TR-BLU-02;;;Брюки из футера / M-L- M-L;;;;7299.00;1;;Размеры:M-L;;Cu4cS8Us0XPht74bi6tT;3,98593E+11;;;;0;0;0;0
6,61041E+11;;;;Худи и толстовки;Свитшот комбинированный;Свитшот;;https://static.tildacdn.com/stor6336-3462-4132-a562-353332343162/56455012.jpg;;;;;;967bc530-4622-11ed-bc8f-18037346542a;;коричнево-голубой;;30%полиэстер, 70% хлопок, 100% полиэстер;0;0;0;0
9,46486E+11;;RE-SW-BRB-01;;;Свитшот комбинированный / XS (40)- XS (40);;;;10599.00;0;;Размеры:XS (40);;P2dJecEplSpMheKmJA8e;6,61041E+11;;;;0;0;0;0
6,18707E+11;;RE-SW-BRB-02;;;Свитшот комбинированный / S (42)- S (42);;;;10599.00;1;;Размеры:S (42);;9baoTcZUZtRyefNX8f9y;6,61041E+11;;;;0;0;0;0
2,22327E+11;;RE-SW-BRB-03;;;Свитшот комбинированный / М (44)- М (44);;;;10599.00;0;;Размеры:М (44);;Nyes5jvK8Mcxjres0C9a;6,61041E+11;;;;0;0;0;0
6,50204E+11;;;;Брюки и шорты;Брюки комбинированные;Брюки;;https://static.tildacdn.com/stor3336-6562-4266-b232-303063396464/58998500.jpg;;;;;;967bc535-4622-11ed-bc8f-18037346542a;;коричнево-голубой;;30% полиэстер,70% хлопок, 100% полиэстер;0;0;0;0
1,00068E+11;;RE-TR-BRB-01;;;Брюки комбинированные / XS (40)- XS (40);;;;7599.00;0;;Размеры:XS (40);;ZEu6ZERAmNUzuOy3Vm5Z;6,50204E+11;;;;0;0;0;0
5,23724E+11;;RE-TR-BRB-02;;;Брюки комбинированные / S (42)- S (42);;;;7599.00;1;;Размеры:S (42);;2f2Ct1ylLCvKningxBNA;6,50204E+11;;;;0;0;0;0
4,06046E+11;;RE-TR-BRB-03;;;Брюки комбинированные / М (44)- М (44);;;;7599.00;1;;Размеры:М (44);;1EVzxUoJCyjpAeOdhSAN;6,50204E+11;;;;0;0;0;0
5,51841E+11;;;;Леггинсы и велосипедки;Велосипедки everrever;;;https://static.tildacdn.com/stor6563-6334-4264-b030-333764633432/19346670.jpg;;;;;;cb9f1b67-4878-11ed-bc90-18037346542a;;;;95% бамбук, 5% лайкра;0;0;0;0
8,42141E+11;;RE-CYC-BRB-01;;;Велосипедки everrever / XS- XS;;;;4299.00;8;;Размеры:XS;;Yr0PZX6r5c9szeFNr8PX;5,51841E+11;;;;0;0;0;0
3,1664E+11;;RE-CYC-BRB-02;;;Велосипедки everrever / S- S;;;;4299.00;8;;Размеры:S;;3nAYIFI3aUp1S1ibHYpY;5,51841E+11;;;;0;0;0;0
5,92098E+11;;RE-CYC-BRB-02;;;Велосипедки everrever / M- M;;;;4299.00;6;;Размеры:M;;NUVyS1KrYAtshrgX5BPV;5,51841E+11;;;;0;0;0;0
6,21453E+11;;;;Леггинсы и велосипедки;Леггинсы everrever;;;https://static.tildacdn.com/stor3138-3862-4532-a565-616636383063/60550674.jpg;;;;;;09f8eff3-4e12-11ed-bc90-18037346542a;;черно-розовый;;70% вискоза, 25% полиэстер, 5% эластан;0;0;0;0
1,60686E+11;;RE-LG-BLPN-01;;;Леггинсы everrever / XS- XS;;;;5299.00;0;;Размеры:XS;;CSDhBxxO0eI1IJGu3SzZ;6,21453E+11;;;;0;0;0;0
8,10824E+11;;RE-LG-BLPN-02;;;Леггинсы everrever / S- S;;;;5299.00;1;;Размеры:S;;R7EdF4H8JjMJCgFRP28n;6,21453E+11;;;;0;0;0;0
2,62391E+11;;RE-LG-BLPN-03;;;Леггинсы everrever / M- M;;;;5299.00;1;;Размеры:M;;kYmhixgaM9eL8xajv6uP;6,21453E+11;;;;0;0;0;0
6,84182E+11;;RE-CRS-BOR-01;;Худи и толстовки;Укороченный свитшот;Свитшот;;https://static.tildacdn.com/stor3066-6664-4863-a536-326636363232/71417377.jpg;7190.00;4;;;;f1906269-4f8a-11ed-bc90-18037346542a;;бордовый;oversize;70% хлопок, 30% полиэстер;0;0;0;0
5,46627E+11;;;;Худи и толстовки;Свитшот комбинированный;;;https://static.tildacdn.com/stor6538-3661-4633-b731-623362373135/43759111.jpg;;;;;;08ba0a4f-5b6e-11ed-bc90-18037346542a;;бордово-голубой;;30%полиэстер, 70% хлопок, 100% полиэстер;0;0;0;0
2,47133E+11;;RE-SW-BOB-01;;;Свитшот комбинированный / XS (40)- XS (40);;;;10599.00;0;;Размеры:XS (40);;JNZ2A3cz97G0H3yXFkMv;5,46627E+11;;;;0;0;0;0
5,05827E+11;;RE-SW-BOB-02;;;Свитшот комбинированный / S (42)- S (42);;;;10599.00;0;;Размеры:S (42);;Cz89dZamBZ1dibdzEF0N;5,46627E+11;;;;0;0;0;0
9,25449E+11;;RE-SW-BOB-03;;;Свитшот комбинированный / М (44)- М (44);;;;10599.00;2;;Размеры:М (44);;XOEt74Y1sxtmUs0kmcM7;5,46627E+11;;;;0;0;0;0
5,94485E+11;;;;Брюки и шорты;Брюки комбинированные;;;https://static.tildacdn.com/stor6563-6530-4338-b136-343439626263/29254516.jpg;;;;;;08ba0a53-5b6e-11ed-bc90-18037346542a;;бордово-голубой;;30% полиэстер,70% хлопок, 100% полиэстер;0;0;0;0
4,947E+11;;RE-TR-BOB-01;;;Брюки комбинированные / XS (40)- XS (40);;;;7599.00;0;;Размеры:XS (40);;SELP6ke7r9GRFdcCisk2;5,94485E+11;;;;0;0;0;0
3,45094E+11;;RE-TR-BOB-02;;;Брюки комбинированные / S (42)- S (42);;;;7599.00;1;;Размеры:S (42);;nH9oLV30IxRLOZsBPryo;5,94485E+11;;;;0;0;0;0
4,12968E+11;;RE-TR-BOB-03;;;Брюки комбинированные / М (44)- М (44);;;;7599.00;2;;Размеры:М (44);;1VE3rKS3Y1oo5Cbe2vve;5,94485E+11;;;;0;0;0;0
4,52825E+11;;;;"Бестселлеры;Комбинезоны";Комбинезон Fix Shape;;;https://static.tildacdn.com/stor3230-3563-4266-b431-303739333662/44626897.jpg;;;;;;242b2352-6682-11ed-bc91-18037346542a;;красный;;22% эластан, 78% полиэстер;0;0;0;0
9,64699E+11;;RE-OV-RED-01;;;Комбинезон Fix Shape / XS/S (40-42)- XS/S (40-42);;;;13190.00;39;;Размеры:XS/S (40-42);;xmk2lBNKuYrmxHov7Pk8;4,52825E+11;;;;0;0;0;0
3,17986E+11;;RE-OV-RED-02;;;Комбинезон Fix Shape / M/L (44-46)- M/L (44-46);;;;13190.00;38;;Размеры:M/L (44-46);;iR7DzxAcxACyY2hV2827;4,52825E+11;;;;0;0;0;0
4,75598E+11;;;;Комбинезоны;Комбинезон Fix Shape;Комбинезон;;https://static.tildacdn.com/stor3863-6133-4163-a239-316534396564/40130192.png;;;;;;242b235b-6682-11ed-bc91-18037346542a;;черный;"XS/S (40-42); M/L (44-46)";22% эластан, 78% полиэстер;0;0;0;0
2,3876E+11;;RE-OV-BL-07;;;Комбинезон Fix Shape / XS/S (40-42)- XS/S (40-42);;;;13190.00;52;;Размеры:XS/S (40-42);;rKhmkoLAzT2fUfouuYJy;4,75598E+11;;;;0;0;0;0
6,95397E+11;;RE-OV-BL-08;;;Комбинезон Fix Shape / M/L (44-46)- M/L (44-46);;;;13190.00;53;;Размеры:M/L (44-46);;Of5ENhVX3xU2voUsxChd;4,75598E+11;;;;0;0;0;0
8,60732E+11;;RE-TSS-PIN-01;;Топы и футболки;Футболка на завязках;;;https://static.tildacdn.com/stor3165-3633-4166-a639-393331336233/82558468.png;4599.00;2;;;;0a23d407-7164-11ed-bc91-18037346542a;;розовый;XS/S (40-42);95% хлопок, 5% эластан;0;0;0;0
9,35799E+11;;;;"Топы и футболки;SOFT TOUCH";Футболка на завязках;;;https://static.tildacdn.com/stor6238-6565-4239-a431-343438326234/72835757.jpg;;;;;;0a23d40d-7164-11ed-bc91-18037346542a;;черный;XS/S (40-42);95% полиэстер , 5% спандекс;0;0;0;0
2,29709E+11;;RE-TSS-BL-01;;;Футболка на завязках / XS-S- XS-S;;;;4990.00;7;;Размеры:XS-S;;ktEUb6puaXRXridUDX9k;9,35799E+11;;;;0;0;0;0
6,77552E+11;;RE-TSS-BL-02;;;Футболка на завязках / M-L- M-L;;;;4990.00;7;;Размеры:M-L;;09Fvnox8LlJ71uJ87gNf;9,35799E+11;;;;0;0;0;0
8,04301E+11;;;;Брюки и шорты;Шорты Glam Sport;Шорты;;https://static.tildacdn.com/stor3339-6636-4566-a633-363632653632/18140193.jpg;;;;;;0a23d423-7164-11ed-bc91-18037346542a;;желтый-перламутр;"XS/S (40-42); M/L (44-46)";100% полиэфир;0;0;0;0
2,82377E+11;;RE-SH-YE-01;;;Шорты Glam Sport / XS/S (40-42)- XS/S (40-42);;;;6900.00;2;;Размеры:XS/S (40-42);;rEhU8fNg29KKVVi4FrKL;8,04301E+11;;;;0;0;0;0
4,73868E+11;;RE-SH-YE-02;;;Шорты Glam Sport / M/L (44-46)- M/L (44-46);;;;6900.00;1;;Размеры:M/L (44-46);;F9IYgCZmO89Y057mtD9L;8,04301E+11;;;;0;0;0;0
6,24938E+11;;RE-TS-GRA-02;;Топы и футболки;Футболка Shaping;Футболка Shaping;;https://static.tildacdn.com/stor6639-6537-4335-b237-343833393930/80496676.png;6000.00;1;;;;21338e7a-9646-11ed-bc92-18037346542a;;графит;oversize;95% хлопок, 5% эластан;0;0;0;0
3,31367E+11;;;;Костюмы;Костюм трикотажный;;;https://static.tildacdn.com/stor6562-6464-4338-a139-373062633837/33345379.jpg;;;;;;21338e7f-9646-11ed-bc92-18037346542a;;голубой;XS/S (40-42);50% вискоза, 25% полиамид, 20% полиэстер,5% эластан;0;0;0;0
9,30821E+11;;RE-SU-BLU-01;;;Костюм трикотажный / XS-S- XS-S;;;;17190.00;2;;Размеры:XS-S;;uRgt7gZK3ZoUdMg2lgs3;3,31367E+11;;;;0;0;0;0
6,77643E+11;;RE-SU-BLU-02;;;Костюм трикотажный / M-L- M-L;;;;17190.00;0;;Размеры:M-L;;lATBUXnnm9XIfKJu9uIR;3,31367E+11;;;;0;0;0;0
9,22504E+11;;;;Комбинезоны;Комбинезон Hide the side;;;https://static.tildacdn.com/stor3262-6436-4530-b137-346335363539/87574483.jpg;;;;;;21338e83-9646-11ed-bc92-18037346542a;;коричневый;XS (40);82% нейлон, 18% спандекс;0;0;0;0
5,19697E+11;;RE-OV-BRW-01;;;Комбинезон Hide the side / XS- XS;;;;11790.00;9;;Размеры:XS;;IMzoFCa5t4GkfzK3I7I3;9,22504E+11;;;;0;0;0;0
9,35357E+11;;RE-OV-BRW-02;;;Комбинезон Hide the side / S- S;;;;11790.00;12;;Размеры:S;;Xyrur95VI1iZ3nYeZkHI;9,22504E+11;;;;0;0;0;0
2,48124E+11;;RE-OV-BRW-03;;;Комбинезон Hide the side / M- M;;;;11790.00;8;;Размеры:M;;POrmAozLf3Ppx0cNSzbm;9,22504E+11;;;;0;0;0;0
1,91693E+11;;;;Леггинсы и велосипедки;Леггинсы со штрипками;;;https://static.tildacdn.com/stor6664-3261-4436-b037-346239343130/99367577.jpg;;;;;;21338e97-9646-11ed-bc92-18037346542a;;коричневый;XS(40);82% нейлон, 18% спандекс;0;0;0;0
5,18724E+11;;RE-LGS-BRW-01;;;Леггинсы со штрипками / XS- XS;;;;7190.00;9;;Размеры:XS;;vdR7DCuGUAyUoVeBBDNB;1,91693E+11;;;;0;0;0;0
2,72866E+11;;RE-LGS-BRW-02;;;Леггинсы со штрипками / S- S;;;;7190.00;9;;Размеры:S;;s0C0LSYJ1f0zP32XkrTU;1,91693E+11;;;;0;0;0;0
5,77234E+11;;RE-LGS-BRW-03;;;Леггинсы со штрипками / M- M;;;;7190.00;1;;Размеры:M;;j4XSXRV3CKylRALj9D0s;1,91693E+11;;;;0;0;0;0
2,34753E+11;;;;Леггинсы и велосипедки;Леггинсы со штрипками;;;https://static.tildacdn.com/stor3339-6362-4162-b665-376435366165/43233576.jpg;;;;;;21338e9a-9646-11ed-bc92-18037346542a;;бордовый;XS(40);82% нейлон, 18% спандекс;0;0;0;0
5,48074E+11;;RE-LGS-BOR-01;;;Леггинсы со штрипками / XS- XS;;;;7190.00;3;;Размеры:XS;;YSIf7pcDrjNEmuB99grU;2,34753E+11;;;;0;0;0;0
1,45927E+11;;RE-LGS-BOR-02;;;Леггинсы со штрипками / S- S;;;;7190.00;9;;Размеры:S;;1VIddKdDN6s91o6C7ZO7;2,34753E+11;;;;0;0;0;0
7,13962E+11;;RE-LGS-BOR-03;;;Леггинсы со штрипками / M- M;;;;7190.00;;;Размеры:M;;i2GyVu6ScUEZFI978NA9;2,34753E+11;;;;0;0;0;0
2,40008E+11;;;;Леггинсы и велосипедки;Леггинсы со штрипками;;;https://static.tildacdn.com/stor3438-3430-4439-b365-626164303866/80305809.jpg;;;;;;e94f5e16-9d6a-11ed-bc92-18037346542a;;черный;"S (42); M (44)";82% нейлон, 18% спандекс;0;0;0;0
5,72712E+11;;RE-LGS-BLC-01;;;Леггинсы со штрипками / XS- XS;;;;7190.00;0;;Размеры:XS;;O6ABmb7fRiTfEN9IxkH4;2,40008E+11;;;;0;0;0;0
7,61593E+11;;RE-LGS-BLC-02;;;Леггинсы со штрипками / S (42)- S (42);;;;7190.00;1;;Размеры:S (42);;Fj6R1UbMzaxP9McF3i1U;2,40008E+11;;;;0;0;0;0
3,70749E+11;;RE-LGS-BLC-03;;;Леггинсы со штрипками / M (44)- M (44);;;;7190.00;3;;Размеры:M (44);;KNkdbNreCPXpPcbpPCEE;2,40008E+11;;;;0;0;0;0
